1	0.06	-9.8	-0.82
2	0.1	-9.96	-0.93
3	0.14	-10.1	-1.02
4	0.18	-10.28	-1.13
5	0.22	-10.46	-1.2
6	0.26	-10.68	-1.24
7	0.3	-10.89	-1.25
8	0.34	-11.04	-1.24
9	0.38	-11.16	-1.21
10	0.42	-11.25	-1.21
11	0.5	-11.3	-1.23
12	0.54	-11.4	-1.26
13	0.58	-11.49	-1.32
14	0.62	-11.6	-1.38
15	0.66	-11.77	-1.49
16	0.7	-11.94	-1.62
17	0.74	-12.11	-1.76
18	0.78	-12.27	-1.89
19	0.82	-12.36	-1.96
20	0.86	-12.46	-2.02
21	0.9	-12.58	-2.05
22	0.94	-12.72	-2.07
23	0.98	-12.9	-2.11
24	1.02	-13.07	-2.13
25	1.06	-13.22	-2.13
26	1.1	-13.42	-2.08
27	1.14	-13.65	-2
28	1.18	-13.89	-1.91
29	1.22	-14.11	-1.81
30	1.26	-14.25	-1.75
31	1.3	-14.34	-1.69
32	1.34	-14.41	-1.67
33	1.38	-14.44	-1.7
34	1.42	-14.49	-1.74
35	1.46	-14.64	-1.77
36	1.5	-14.79	-1.79
37	1.54	-14.94	-1.79
38	1.58	-15.08	-1.78
39	1.62	-15.15	-1.8
40	1.66	-15.21	-1.82
41	1.7	-15.33	-1.83
42	1.74	-15.43	-1.83
43	1.78	-15.56	-1.82
44	1.82	-15.76	-1.78
45	1.86	-15.89	-1.75
46	1.9	-16.06	-1.69
47	1.94	-16.26	-1.6
48	1.98	-16.41	-1.49
49	2.02	-16.56	-1.35
50	2.06	-16.71	-1.21
51	2.1	-16.81	-1.12
52	2.14	-16.9	-1.05
53	2.18	-17.03	-1
54	2.22	-17.15	-0.96
55	2.26	-17.29	-0.92
56	2.3	-17.42	-0.9
57	2.34	-17.53	-0.89
58	2.38	-17.63	-0.88
59	2.42	-17.72	-0.9
60	2.46	-17.82	-0.9
61	2.5	-17.91	-0.89
62	2.54	-18.01	-0.88
63	2.58	-18.1	-0.85
64	2.62	-18.21	-0.8
65	2.66	-18.3	-0.75
66	2.7	-18.34	-0.7
67	2.74	-18.43	-0.58
68	2.78	-18.55	-0.41
69	2.82	-18.69	-0.2
70	2.86	-18.86	0.04
71	2.9	-18.96	0.21
72	2.94	-19	0.34
73	2.98	-19.01	0.46
74	3.02	-19.05	0.57
75	3.06	-19.08	0.68
76	3.1	-19.13	0.77
77	3.14	-19.2	0.84
78	3.18	-19.24	0.89
79	3.22	-19.29	0.95
80	3.26	-19.36	1.09
81	3.3	-19.4	1.31
82	3.34	-19.46	1.56
83	3.38	-19.49	1.78
84	3.42	-19.52	1.96
85	3.46	-19.52	2.01
86	3.5	-19.56	2.08
87	3.54	-19.63	2.21
88	3.58	-19.67	2.3
89	3.62	-19.8	2.5
90	3.66	-19.92	2.66
91	3.7	-20.03	2.81
92	3.74	-20.19	2.98
93	3.78	-20.28	3.09
94	3.82	-20.34	3.17
95	3.86	-20.39	3.27
96	3.9	-20.39	3.32
97	3.94	-20.41	3.37
98	3.98	-20.42	3.43
99	4.02	-20.43	3.51
100	4.06	-20.48	3.63
101	4.1	-20.5	3.78
102	4.14	-20.54	3.96
103	4.18	-20.58	4.19
104	4.22	-20.58	4.38
105	4.26	-20.58	4.58
106	4.3	-20.56	4.71
107	4.34	-20.57	4.82
108	4.38	-20.57	4.93
109	4.42	-20.59	5.01
110	4.46	-20.62	5.08
111	4.5	-20.63	5.11
112	4.54	-20.65	5.14
113	4.58	-20.71	5.23
114	4.62	-20.78	5.37
115	4.66	-20.83	5.45
116	4.7	-20.88	5.52
117	4.74	-20.9	5.54
118	4.78	-20.95	5.55
119	4.82	-21.04	5.58
120	4.86	-21.1	5.59
121	4.9	-21.18	5.62
122	4.94	-21.23	5.64
123	4.98	-21.27	5.65
124	5.02	-21.32	5.68
125	5.06	-21.34	5.71
126	5.1	-21.35	5.73
127	5.14	-21.33	5.76
128	5.18	-21.33	5.77
129	5.22	-21.34	5.77
130	5.26	-21.35	5.77
131	5.3	-21.37	5.79
132	5.34	-21.4	5.83
133	5.38	-21.44	5.89
134	5.42	-21.44	5.92
135	5.46	-21.46	5.94
136	5.5	-21.44	5.93
137	5.54	-21.42	5.92
138	5.58	-21.45	5.92
139	5.62	-21.48	5.94
140	5.66	-21.53	5.95
141	5.7	-21.64	5.94
142	5.74	-21.71	5.89
143	5.78	-21.76	5.82
144	5.82	-21.78	5.72
145	5.86	-21.75	5.62
146	5.9	-21.72	5.53
147	5.94	-21.7	5.43
148	5.98	-21.7	5.35
149	6.02	-21.7	5.28
150	6.06	-21.7	5.2
151	6.1	-21.72	5.14
152	6.14	-21.72	5.07
153	6.18	-21.74	5
154	6.22	-21.8	4.93
155	6.26	-21.85	4.81
156	6.3	-21.94	4.66
157	6.34	-22.03	4.5
158	6.38	-22.07	4.32
159	6.42	-22.12	4.15
160	6.46	-22.11	4.02
161	6.5	-22.1	3.9
162	6.54	-22.12	3.79
163	6.58	-22.11	3.73
164	6.62	-22.15	3.66
165	6.66	-22.2	3.58
166	6.7	-22.25	3.46
167	6.74	-22.35	3.28
168	6.78	-22.41	3.08
169	6.82	-22.5	2.88
170	6.86	-22.56	2.71
171	6.9	-22.59	2.59
172	6.94	-22.62	2.48
173	6.98	-22.63	2.39
174	7.02	-22.63	2.32
175	7.06	-22.65	2.24
176	7.1	-22.68	2.16
177	7.14	-22.73	2.09
178	7.18	-22.76	2.03
179	7.22	-22.79	1.99
180	7.26	-22.8	1.98
181	7.3	-22.82	1.94
182	7.34	-22.83	1.92
183	7.38	-22.84	1.95
184	7.42	-22.85	1.96
185	7.46	-22.85	2.01
186	7.5	-22.86	2.02
187	7.54	-22.88	2.01
