1	0.06	0.01	1.71
2	0.1	-0.05	1.75
3	0.14	-0.1	1.8
4	0.18	-0.14	1.84
5	0.22	-0.17	1.86
6	0.26	-0.17	1.86
7	0.3	-0.17	1.86
8	0.34	-0.18	1.86
9	0.38	-0.17	1.86
10	0.42	-0.17	1.87
11	0.5	-0.15	1.89
12	0.54	-0.13	1.89
13	0.58	-0.13	1.91
14	0.62	-0.11	1.92
15	0.66	-0.09	1.94
16	0.7	-0.07	1.95
17	0.74	-0.03	1.97
18	0.78	0.01	1.98
19	0.82	0.02	1.98
20	0.86	0.04	2
21	0.9	0.04	2.02
22	0.94	0.05	2.06
23	0.98	0.09	2.09
24	1.02	0.14	2.13
25	1.06	0.21	2.16
26	1.1	0.27	2.19
27	1.14	0.29	2.21
28	1.18	0.29	2.21
29	1.22	0.28	2.22
30	1.26	0.27	2.22
31	1.3	0.27	2.21
32	1.34	0.25	2.2
33	1.38	0.21	2.18
34	1.42	0.15	2.19
35	1.46	0.07	2.23
36	1.5	0.01	2.3
37	1.54	-0.04	2.37
38	1.58	-0.08	2.42
39	1.62	-0.1	2.44
40	1.66	-0.11	2.47
41	1.7	-0.12	2.49
42	1.74	-0.14	2.51
43	1.78	-0.17	2.54
44	1.82	-0.21	2.57
45	1.86	-0.24	2.58
46	1.9	-0.26	2.6
47	1.94	-0.27	2.63
48	1.98	-0.3	2.65
49	2.02	-0.32	2.68
50	2.06	-0.33	2.69
51	2.1	-0.33	2.71
52	2.14	-0.32	2.75
53	2.18	-0.3	2.78
54	2.22	-0.3	2.81
55	2.26	-0.3	2.84
56	2.3	-0.3	2.85
57	2.34	-0.3	2.87
58	2.38	-0.29	2.89
59	2.42	-0.29	2.9
60	2.46	-0.27	2.91
61	2.5	-0.25	2.93
62	2.54	-0.23	2.95
63	2.58	-0.2	2.96
64	2.62	-0.18	3
65	2.66	-0.15	3.02
66	2.7	-0.13	3.03
67	2.74	-0.12	3.05
68	2.78	-0.12	3.05
69	2.82	-0.11	3.07
70	2.86	-0.13	3.08
71	2.9	-0.13	3.08
72	2.94	-0.13	3.07
73	2.98	-0.15	3.05
74	3.02	-0.11	3.05
75	3.06	-0.09	3.07
76	3.1	-0.07	3.06
