1	0.06	1.5	3.21
2	0.1	1.42	3.18
3	0.14	1.3	3.22
4	0.18	1.19	3.23
5	0.22	1.12	3.27
6	0.26	1.06	3.35
7	0.3	1.02	3.43
8	0.34	0.95	3.54
9	0.38	0.88	3.63
10	0.42	0.82	3.71
11	0.51	0.78	3.78
12	0.54	0.78	3.8
13	0.58	0.8	3.78
14	0.62	0.82	3.7
15	0.66	0.85	3.6
16	0.7	0.9	3.51
17	0.74	0.91	3.4
18	0.78	0.91	3.36
19	0.82	0.9	3.33
20	0.86	0.83	3.32
21	0.9	0.78	3.35
22	0.94	0.73	3.37
23	0.98	0.7	3.41
24	1.02	0.69	3.45
25	1.06	0.7	3.47
26	1.1	0.72	3.48
27	1.14	0.74	3.49
28	1.18	0.75	3.48
29	1.22	0.75	3.48
30	1.26	0.76	3.47
31	1.3	0.72	3.46
32	1.34	0.66	3.43
33	1.38	0.59	3.42
34	1.42	0.5	3.41
35	1.46	0.45	3.39
36	1.5	0.45	3.38
37	1.54	0.48	3.34
38	1.58	0.54	3.3
39	1.62	0.62	3.3
40	1.66	0.74	3.31
41	1.7	0.89	3.36
42	1.74	1.07	3.42
43	1.78	1.29	3.46
44	1.82	1.46	3.5
45	1.86	1.62	3.48
46	1.9	1.74	3.41
47	1.94	1.85	3.27
48	1.98	2	3.05
49	2.02	2.11	2.83
50	2.06	2.19	2.64
51	2.1	2.18	2.55
52	2.14	2.13	2.53
53	2.18	2.07	2.55
54	2.22	2.04	2.58
55	2.26	2.06	2.57
56	2.3	2.07	2.57
57	2.34	2.1	2.56
58	2.38	2.12	2.56
59	2.42	2.17	2.58
60	2.46	2.21	2.6
61	2.5	2.23	2.63
62	2.54	2.25	2.66
63	2.58	2.24	2.69
64	2.62	2.24	2.7
65	2.66	2.22	2.71
66	2.7	2.2	2.71
67	2.74	2.18	2.72
68	2.78	2.14	2.72
69	2.82	2.13	2.7
70	2.86	2.14	2.67
71	2.9	2.17	2.63
72	2.94	2.21	2.59
73	2.98	2.25	2.57
74	3.02	2.28	2.55
75	3.06	2.32	2.51
76	3.1	2.36	2.48
77	3.14	2.4	2.44
78	3.18	2.44	2.4
79	3.22	2.46	2.37
80	3.26	2.48	2.34
81	3.3	2.5	2.33
82	3.34	2.51	2.31
83	3.38	2.54	2.29
84	3.42	2.58	2.26
85	3.46	2.62	2.23
86	3.5	2.66	2.21
87	3.54	2.68	2.19
88	3.58	2.68	2.18
89	3.62	2.68	2.16
90	3.66	2.68	2.15
91	3.7	2.65	2.14
92	3.74	2.57	2.16
93	3.78	2.46	2.2
94	3.82	2.3	2.28
95	3.86	2.14	2.38
96	3.9	1.99	2.45
97	3.94	1.83	2.5
98	3.98	1.69	2.5
99	4.02	1.56	2.44
100	4.06	1.49	2.34
101	4.1	1.44	2.2
102	4.14	1.43	2.03
103	4.18	1.42	1.86
104	4.22	1.38	1.69
105	4.26	1.35	1.53
106	4.3	1.29	1.33
107	4.34	1.2	1.13
108	4.38	1.1	0.96
109	4.42	0.97	0.84
110	4.46	0.83	0.81
111	4.5	0.68	0.85
112	4.54	0.54	0.91
113	4.58	0.41	0.96
114	4.62	0.31	0.98
115	4.66	0.21	0.95
116	4.7	0.12	0.91
117	4.74	0.02	0.83
118	4.78	-0.08	0.76
119	4.82	-0.19	0.67
120	4.86	-0.34	0.56
121	4.9	-0.5	0.47
122	4.94	-0.65	0.39
123	4.98	-0.79	0.35
124	5.02	-0.93	0.34
125	5.06	-1.09	0.37
126	5.1	-1.3	0.4
127	5.14	-1.58	0.38
