1	0.06	-1.89	-7.26
2	0.1	-1.89	-7.3
3	0.14	-1.94	-7.32
4	0.18	-2.01	-7.33
5	0.22	-2.14	-7.32
6	0.26	-2.32	-7.26
7	0.3	-2.57	-7.14
8	0.34	-2.83	-7.04
9	0.38	-3.05	-6.95
10	0.42	-3.28	-6.9
11	0.5	-3.47	-6.87
12	0.54	-3.61	-6.82
13	0.58	-3.75	-6.77
14	0.62	-3.85	-6.73
15	0.66	-3.92	-6.65
16	0.7	-4.04	-6.56
17	0.74	-4.17	-6.42
18	0.78	-4.32	-6.22
19	0.82	-4.49	-5.96
20	0.86	-4.68	-5.66
21	0.9	-4.86	-5.36
22	0.94	-5.01	-5.06
23	0.98	-5.16	-4.84
24	1.02	-5.25	-4.63
25	1.06	-5.31	-4.43
26	1.1	-5.36	-4.27
27	1.14	-5.4	-4.12
28	1.18	-5.47	-4.03
29	1.22	-5.55	-3.89
30	1.26	-5.59	-3.67
31	1.3	-5.58	-3.43
32	1.34	-5.53	-3.18
33	1.38	-5.45	-3
34	1.42	-5.36	-2.87
35	1.46	-5.27	-2.72
36	1.5	-5.18	-2.56
37	1.54	-5.12	-2.41
38	1.58	-5.09	-2.28
39	1.62	-5.09	-2.2
40	1.66	-5.11	-2.12
41	1.7	-5.14	-2.05
42	1.74	-5.18	-2
43	1.78	-5.22	-1.98
44	1.82	-5.26	-1.99
45	1.86	-5.29	-2
46	1.9	-5.33	-2.02
47	1.94	-5.35	-2.03
48	1.98	-5.37	-2.04
49	2.02	-5.38	-2.06
50	2.06	-5.37	-2.09
51	2.1	-5.34	-2.11
52	2.14	-5.28	-2.15
53	2.18	-5.22	-2.22
54	2.22	-5.15	-2.3
55	2.26	-5.06	-2.4
56	2.3	-4.96	-2.46
57	2.34	-4.85	-2.48
58	2.38	-4.76	-2.45
59	2.42	-4.69	-2.4
60	2.46	-4.61	-2.39
61	2.5	-4.49	-2.38
62	2.54	-4.34	-2.43
63	2.58	-4.19	-2.5
64	2.62	-4.05	-2.58
65	2.66	-3.98	-2.67
66	2.7	-3.94	-2.73
67	2.74	-3.89	-2.78
68	2.78	-3.84	-2.83
69	2.82	-3.79	-2.89
70	2.86	-3.7	-2.91
71	2.9	-3.64	-2.92
72	2.94	-3.59	-2.9
73	2.98	-3.54	-2.85
74	3.02	-3.47	-2.83
75	3.06	-3.36	-2.82
76	3.1	-3.19	-2.83
77	3.14	-3.03	-2.9
78	3.18	-2.89	-2.97
79	3.22	-2.79	-3.04
80	3.26	-2.77	-3.1
81	3.46	-2.81	-3.12
82	3.5	-2.88	-3.15
83	3.54	-3	-3.18
84	3.58	-3.13	-3.22
85	3.62	-3.28	-3.26
86	3.66	-3.45	-3.32
87	3.7	-3.57	-3.38
88	3.74	-3.63	-3.45
89	3.78	-3.66	-3.51
90	3.82	-3.67	-3.55
91	3.86	-3.7	-3.58
92	3.9	-3.74	-3.61
93	3.94	-3.79	-3.68
94	3.98	-3.86	-3.75
95	4.02	-3.93	-3.82
96	4.06	-4.01	-3.86
97	4.1	-4.07	-3.93
98	4.14	-4.13	-4.04
99	4.18	-4.2	-4.23
100	4.22	-4.24	-4.45
101	4.26	-4.25	-4.65
102	4.3	-4.2	-4.78
103	4.34	-4.13	-4.86
104	4.38	-4.1	-4.97
105	4.42	-4.17	-5.11
106	4.46	-4.28	-5.29
107	4.5	-4.42	-5.49
108	4.54	-4.57	-5.66
109	4.58	-4.71	-5.85
110	4.62	-4.83	-6.06
111	4.66	-4.93	-6.27
112	4.7	-5.03	-6.45
113	4.74	-5.1	-6.62
114	4.78	-5.13	-6.78
115	4.82	-5.08	-6.93
116	4.86	-5.01	-7.11
117	4.9	-4.93	-7.25
118	4.94	-4.9	-7.35
119	4.98	-4.95	-7.44
