1	0.06	1.3	1.06
2	0.1	1.31	1.08
3	0.14	1.3	1.07
4	0.18	1.29	1.06
5	0.22	1.27	1.02
6	0.26	1.24	1
7	0.3	1.22	0.98
8	0.34	1.2	0.96
9	0.38	1.19	0.98
10	0.42	1.19	1
11	0.51	1.22	0.99
12	0.54	1.26	0.99
13	0.58	1.31	0.96
14	0.62	1.35	0.92
15	0.66	1.36	0.89
16	0.7	1.36	0.85
17	0.74	1.35	0.8
18	0.78	1.33	0.77
19	0.82	1.32	0.76
20	0.86	1.3	0.75
21	0.9	1.29	0.74
22	0.94	1.28	0.74
23	0.98	1.27	0.72
24	1.02	1.28	0.71
25	1.06	1.3	0.7
26	1.1	1.34	0.7
27	1.14	1.37	0.69
28	1.18	1.42	0.7
29	1.22	1.45	0.69
30	1.26	1.47	0.66
31	1.3	1.49	0.65
32	1.34	1.51	0.63
33	1.38	1.53	0.62
34	1.42	1.54	0.6
35	1.46	1.54	0.59
36	1.5	1.54	0.55
37	1.54	1.55	0.53
38	1.58	1.56	0.51
39	1.62	1.59	0.5
40	1.66	1.62	0.49
41	1.7	1.64	0.46
42	1.74	1.68	0.44
43	1.78	1.7	0.42
44	1.82	1.73	0.41
45	1.86	1.75	0.42
46	1.9	1.77	0.43
47	1.94	1.8	0.42
48	1.98	1.82	0.41
49	2.02	1.84	0.42
50	2.06	1.86	0.41
51	2.1	1.87	0.39
52	2.14	1.88	0.37
53	2.18	1.88	0.34
54	2.22	1.89	0.32
55	2.26	1.9	0.31
56	2.3	1.9	0.29
57	2.34	1.9	0.28
58	2.38	1.88	0.26
59	2.42	1.86	0.22
60	2.46	1.85	0.19
61	2.5	1.83	0.14
62	2.54	1.83	0.1
63	2.58	1.81	0.06
64	2.62	1.8	0.03
65	2.66	1.78	0.01
66	2.7	1.77	-0.02
67	2.74	1.76	-0.05
68	2.78	1.75	-0.08
69	2.82	1.75	-0.13
70	2.86	1.75	-0.18
71	2.9	1.75	-0.23
72	2.94	1.75	-0.29
73	2.98	1.76	-0.33
