1	0.06	-8.59	-3.77
2	0.1	-8.65	-3.81
3	0.14	-8.64	-3.92
4	0.18	-8.63	-4.04
5	0.22	-8.58	-4.17
6	0.26	-8.46	-4.3
7	0.3	-8.26	-4.36
8	0.34	-8.05	-4.4
9	0.38	-7.83	-4.44
10	0.42	-7.65	-4.46
11	0.5	-7.47	-4.53
12	0.54	-7.29	-4.62
13	0.58	-7.07	-4.63
14	0.62	-6.8	-4.63
15	0.66	-6.58	-4.55
16	0.7	-6.36	-4.44
17	0.74	-6.19	-4.35
18	0.78	-6.07	-4.31
19	0.82	-5.94	-4.28
20	0.86	-5.8	-4.23
21	0.9	-5.64	-4.18
22	0.94	-5.43	-4.07
23	0.98	-5.24	-3.92
24	1.02	-5.05	-3.75
25	1.06	-4.87	-3.55
26	1.1	-4.71	-3.33
27	1.14	-4.57	-3.15
28	1.18	-4.45	-2.95
29	1.22	-4.36	-2.79
30	1.26	-4.26	-2.66
31	1.3	-4.19	-2.52
32	1.34	-4.15	-2.36
33	1.38	-4.14	-2.2
34	1.42	-4.17	-2
35	1.46	-4.22	-1.79
36	1.5	-4.26	-1.58
37	1.54	-4.31	-1.34
38	1.58	-4.36	-1.09
39	1.62	-4.36	-0.89
40	1.66	-4.39	-0.77
41	1.7	-4.4	-0.67
42	1.74	-4.44	-0.58
43	1.78	-4.54	-0.49
44	1.82	-4.6	-0.36
45	1.86	-4.71	-0.24
46	1.9	-4.8	-0.12
47	1.94	-4.88	0.03
48	1.98	-4.99	0.18
49	2.02	-5.09	0.31
50	2.06	-5.17	0.46
51	2.1	-5.22	0.55
52	2.14	-5.27	0.58
53	2.18	-5.3	0.62
54	2.22	-5.42	0.61
55	2.26	-5.51	0.65
56	2.3	-5.62	0.77
57	2.34	-5.76	0.9
58	2.38	-5.86	1.04
59	2.42	-6.03	1.16
60	2.46	-6.19	1.28
61	2.5	-6.32	1.39
62	2.54	-6.47	1.5
63	2.58	-6.6	1.58
64	2.62	-6.73	1.64
65	2.66	-6.89	1.68
66	2.7	-7.09	1.72
67	2.74	-7.29	1.78
68	2.78	-7.51	1.85
69	2.82	-7.68	1.96
70	2.86	-7.79	2.08
71	2.9	-7.87	2.17
72	2.94	-7.91	2.24
73	2.98	-7.92	2.28
74	3.02	-7.96	2.28
75	3.06	-7.99	2.25
76	3.1	-8.04	2.22
77	3.14	-8.13	2.19
78	3.18	-8.23	2.15
79	3.22	-8.31	2.12
80	3.26	-8.39	2.06
