1	0.06	-3.53	-1.39
2	0.1	-3.51	-1.39
3	0.14	-3.51	-1.39
4	0.18	-3.46	-1.4
5	0.22	-3.4	-1.42
6	0.26	-3.37	-1.41
7	0.3	-3.33	-1.4
8	0.34	-3.32	-1.37
9	0.38	-3.33	-1.34
10	0.42	-3.31	-1.33
11	0.52	-3.26	-1.34
12	0.54	-3.22	-1.32
13	0.58	-3.17	-1.32
14	0.62	-3.12	-1.31
15	0.66	-3.1	-1.29
16	0.7	-3.07	-1.29
17	0.74	-3.06	-1.27
18	0.78	-3.05	-1.27
19	0.82	-3.04	-1.25
20	0.86	-3.02	-1.24
21	0.9	-3.01	-1.22
22	0.94	-2.99	-1.21
23	0.98	-3.01	-1.21
24	1.02	-3.04	-1.19
25	1.06	-3.06	-1.18
26	1.1	-3.12	-1.16
27	1.14	-3.15	-1.14
28	1.18	-3.17	-1.14
29	1.22	-3.2	-1.15
30	1.26	-3.24	-1.14
31	1.3	-3.29	-1.16
32	1.34	-3.33	-1.19
33	1.38	-3.4	-1.18
34	1.42	-3.43	-1.19
35	1.46	-3.45	-1.17
36	1.5	-3.48	-1.14
37	1.54	-3.5	-1.11
38	1.58	-3.54	-1.08
39	1.62	-3.57	-1.06
40	1.66	-3.59	-1.05
41	1.7	-3.6	-1.05
42	1.74	-3.61	-1.05
43	1.78	-3.61	-1.06
44	1.82	-3.61	-1.08
45	1.86	-3.61	-1.09
46	1.9	-3.62	-1.13
47	1.94	-3.63	-1.16
48	1.98	-3.65	-1.17
49	2.02	-3.65	-1.21
50	2.06	-3.67	-1.24
51	2.1	-3.7	-1.3
52	2.14	-3.74	-1.33
53	2.18	-3.78	-1.35
54	2.22	-3.82	-1.35
55	2.26	-3.84	-1.35
56	2.3	-3.84	-1.36
57	2.34	-3.86	-1.37
58	2.38	-3.87	-1.38
59	2.42	-3.88	-1.37
60	2.46	-3.9	-1.34
61	2.5	-3.92	-1.29
62	2.54	-3.95	-1.24
63	2.58	-3.97	-1.18
64	2.62	-3.98	-1.14
65	2.66	-4	-1.09
66	2.7	-4.02	-1.04
67	2.74	-4.05	-0.99
68	2.78	-4.08	-0.91
69	2.82	-4.1	-0.83
70	2.86	-4.12	-0.75
71	2.9	-4.14	-0.68
72	2.94	-4.17	-0.64
73	2.98	-4.22	-0.63
74	3.02	-4.27	-0.61
75	3.06	-4.31	-0.6
76	3.1	-4.32	-0.56
77	3.14	-4.3	-0.49
78	3.18	-4.29	-0.42
79	3.22	-4.26	-0.34
80	3.26	-4.25	-0.26
81	3.3	-4.25	-0.19
82	3.34	-4.27	-0.16
83	3.38	-4.31	-0.17
84	3.42	-4.34	-0.19
85	3.46	-4.36	-0.23
86	3.66	-4.35	-0.26
87	3.7	-4.34	-0.27
88	3.74	-4.34	-0.27
89	3.78	-4.32	-0.28
90	3.82	-4.29	-0.28
91	3.86	-4.25	-0.28
92	3.9	-4.21	-0.28
93	3.94	-4.17	-0.29
94	3.98	-4.14	-0.29
95	4.02	-4.12	-0.3
96	4.06	-4.1	-0.29
97	4.1	-4.07	-0.29
98	4.14	-4.01	-0.27
99	4.18	-3.94	-0.23
100	4.22	-3.86	-0.2
101	4.26	-3.8	-0.15
102	4.3	-3.76	-0.1
103	4.34	-3.73	-0.08
104	4.38	-3.7	-0.06
105	4.42	-3.66	-0.06
106	4.46	-3.61	-0.05
107	4.5	-3.54	-0.05
108	4.54	-3.48	-0.05
109	4.58	-3.43	-0.03
110	4.62	-3.38	-0.01
111	4.66	-3.36	0.02
112	4.7	-3.35	0.04
113	4.74	-3.37	0.07
114	4.78	-3.42	0.1
115	4.82	-3.49	0.13
116	4.86	-3.58	0.17
117	4.9	-3.66	0.2
118	4.94	-3.73	0.24
119	4.98	-3.78	0.27
120	5.02	-3.78	0.3
121	5.06	-3.79	0.31
122	5.1	-3.78	0.32
123	5.14	-3.76	0.31
124	5.18	-3.77	0.31
125	5.22	-3.76	0.3
126	5.26	-3.76	0.31
127	5.3	-3.76	0.32
128	5.34	-3.76	0.33
129	5.38	-3.76	0.36
130	5.42	-3.74	0.38
131	5.46	-3.73	0.42
132	5.5	-3.71	0.45
133	5.54	-3.7	0.48
134	5.58	-3.68	0.52
135	5.62	-3.67	0.56
136	5.66	-3.66	0.58
137	5.7	-3.66	0.6
138	5.74	-3.68	0.59
139	5.78	-3.7	0.57
140	5.82	-3.72	0.55
141	5.86	-3.73	0.53
142	5.9	-3.76	0.51
143	5.94	-3.79	0.48
144	5.98	-3.83	0.45
145	6.02	-3.85	0.41
146	6.06	-3.88	0.37
147	6.1	-3.9	0.32
148	6.14	-3.88	0.27
149	6.18	-3.85	0.23
150	6.22	-3.83	0.2
151	6.26	-3.82	0.17
152	6.3	-3.84	0.14
153	6.34	-3.85	0.09
154	6.38	-3.86	0.03
155	6.42	-3.85	-0.05
156	6.46	-3.83	-0.14
157	6.5	-3.79	-0.23
158	6.54	-3.71	-0.32
159	6.58	-3.64	-0.38
160	6.62	-3.58	-0.43
161	6.66	-3.58	-0.48
162	6.7	-3.59	-0.51
163	6.74	-3.61	-0.56
164	6.78	-3.61	-0.63
165	6.82	-3.61	-0.7
166	6.86	-3.6	-0.76
167	6.9	-3.62	-0.83
168	6.94	-3.64	-0.89
169	6.98	-3.68	-0.96
170	7.02	-3.73	-1.03
171	7.06	-3.76	-1.08
172	7.1	-3.78	-1.14
173	7.14	-3.81	-1.19
174	7.18	-3.83	-1.22
175	7.22	-3.85	-1.27
176	7.26	-3.88	-1.3
177	7.3	-3.9	-1.34
178	7.34	-3.92	-1.39
179	7.38	-3.97	-1.41
180	7.42	-4	-1.46
181	7.46	-4.03	-1.48
182	7.5	-4.06	-1.5
183	7.54	-4.08	-1.56
184	7.58	-4.09	-1.61
185	7.62	-4.11	-1.67
186	7.66	-4.13	-1.74
187	7.7	-4.15	-1.81
188	7.74	-4.2	-1.87
189	7.78	-4.25	-1.91
190	7.82	-4.31	-1.92
191	7.86	-4.39	-1.89
192	7.9	-4.46	-1.85
193	7.94	-4.52	-1.8
194	7.98	-4.55	-1.78
195	8.02	-4.58	-1.75
196	8.06	-4.6	-1.71
197	8.1	-4.62	-1.66
198	8.14	-4.63	-1.61
199	8.18	-4.63	-1.57
200	8.22	-4.63	-1.52
201	8.26	-4.64	-1.51
202	8.3	-4.65	-1.48
